longitude,latitude,city,soil_id,wrb4_code,wrb2_code,wrb2_description,fao90_code,physical_root_depth,physical_available_water_capacity,basic_ph,basic_organic_carbon,basic_total_nitrogen,basic_c/n_ratio,texture_clay,texture_silt,texture_sand,texture_coarse_fragments,physical_bulk_density,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_effective_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content
35.0,36.8,Mersin,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.0,37.0,Mersin,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.0,37.2,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.0,37.4,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.0,37.6,Adana,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.0,37.8,Niğde,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.0,38.0,Niğde,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.0,38.2,Niğde,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.0,38.4,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.0,38.8,Kayseri,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.0,39.2,Yozgat,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.0,39.4,Yozgat,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.0,40.2,Çorum,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.0,40.4,Çorum,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.0,40.6,Çorum,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.0,40.8,Amasya,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.0,41.0,Çorum,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.0,41.2,Samsun,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.0,41.4,Sinop,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.2,36.8,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.2,37.0,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.2,37.2,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.2,37.4,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.2,37.6,Adana,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.2,37.8,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.2,38.0,Niğde,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.2,38.2,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.2,38.4,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.2,38.6,Kayseri,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,38.8,Kayseri,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,39.0,Kayseri,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,39.2,Yozgat,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,39.6,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,39.8,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,40.0,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,40.2,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,40.4,Çorum,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.2,40.6,Çorum,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.2,40.8,Amasya,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.2,41.0,Amasya,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.2,41.2,Samsun,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.2,41.4,Sinop,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,36.6,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.4,36.8,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.4,37.0,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.4,37.2,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.4,37.4,Adana,46736,LPrz,LP,Leptosols - Thin or with many coarse fragments,LPk,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
35.4,37.6,Adana,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.4,37.8,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.4,38.0,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.4,38.2,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.4,38.4,Kayseri,47495,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
35.4,38.6,Kayseri,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,38.8,Kayseri,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,39.0,Yozgat,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,39.2,Yozgat,47293,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,39.8,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.0,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.2,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.4,Amasya,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.6,Çorum,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,40.8,Amasya,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,41.0,Amasya,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,41.2,Samsun,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,41.4,Sinop,40682,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,36.6,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,36.8,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.0,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.2,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.4,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.6,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,37.8,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.0,Kayseri,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.2,Kayseri,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.4,Kayseri,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.6,Kayseri,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.0,Kayseri,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.2,Yozgat,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.4,Yozgat,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.8,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,40.0,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,36.8,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.0,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.2,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.4,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.6,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,37.8,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.0,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.2,Kayseri,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.4,Kayseri,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.6,Kayseri,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,38.8,Kayseri,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.0,Kayseri,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.2,Kayseri,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.4,Yozgat,44669,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.6,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.8,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,40.0,Yozgat,40763,CLha,CL,Calcisols - Accumulation of secondary carbonates,CLh,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,36.0,Hatay,42929,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.0,36.2,Hatay,42929,LPli,LP,Leptosols - Thin or with many coarse fragments,LPq,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.0,37.0,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.0,37.2,Adana,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.0,37.4,Osmaniye,37196,CMca,CM,Cambisols - Moderately developed soils,CMc,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.0,37.6,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.0,37.8,Adana,37071,LPeu,LP,Leptosols - Thin or with many coarse fragments,LPe,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
